Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
14907,CA,50.84441618,-116.1601068,sdv-pii-ocjx1,sdv-pii-zl639,sdv-pii-h37ye,sdv-pii-e7j6p,sdv-pii-nyk9w,1,05/18/2001,,05-06-2005,04-01-2014,0.918475347,-0.273607943,3.48359874,4.610501107,13,3,11000,1,CA,0,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-j31cu,0,1,0,0,0,0,1.281213746,1,closed
14908,CA,38.80351393,-118.3971859,sdv-pii-15zlc,sdv-pii-41pdy,sdv-pii-zemu3,,sdv-pii-5m30p,1,05/25/2012,,10/30/2010,07-06-2007,0.348493014,3.839111524,,8.334849701,0,4,11000,0,KY,1,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-uumc0,1,0,1,0,0,0,2.005568007,1,acquired
14909,CA,36.1795301,-65.22777506,sdv-pii-z18va,sdv-pii-ddbyh,sdv-pii-kaymz,,sdv-pii-9mi3x,1,12/19/2008,,08/16/2010,08-10-2010,1.492029486,0.077428585,9.786842652,4.993294144,2,4,11000,3,NC,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,0,sdv-pii-77jwz,0,0,0,1,0,0,1,1,acquired
14910,CA,37.08629893,-118.9705121,sdv-pii-t0wvi,sdv-pii-8jtx1,sdv-pii-xzwdt,,sdv-pii-guuof,1,12-03-2003,,06-11-2009,11-05-2010,1.180821288,4.047574315,1.673322845,10.29093941,9,1,11000,2,CA,1,0,0,0,0,health,0,0,0,0,0,0,0,0,0,1,sdv-pii-dufem,0,0,0,0,0,0,5.09643922,1,closed
14911,OR,38.16181779,-67.18899551,sdv-pii-fmvnk,sdv-pii-ikddm,sdv-pii-d408b,,sdv-pii-86u1x,1,01-10-2004,,01-05-2009,08-09-2009,0.576908924,2.465973084,3.823914227,6.302959596,2,1,11000,3,NY,0,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,sdv-pii-v1o67,0,0,1,0,0,0,4.292574482,1,acquired
14912,NY,52.47215442,-85.68642289,sdv-pii-kriig,sdv-pii-k7cac,sdv-pii-0k29p,,sdv-pii-l0omc,1,11-10-2005,,06/26/2005,12-10-2012,2.377013031,7.42300567,3.854087754,-0.929369005,12,4,11000,4,CA,0,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-x3wz8,0,1,1,1,0,0,4.977289812,1,acquired
14913,CA,30.666081,-118.2598075,sdv-pii-lynbh,sdv-pii-6xphb,sdv-pii-kpytm,sdv-pii-esekb,sdv-pii-eapaq,1,04/29/2005,10-02-2011,03-05-2007,02-09-2009,1.607573507,2.854551717,3.827061948,5.100510329,3,2,11000,4,IL,0,0,0,0,1,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-bslm0,0,0,0,0,0,0,4.414318578,0,closed
14914,CA,37.47204567,-120.5144631,sdv-pii-o5tl9,sdv-pii-8tpkj,sdv-pii-zmhtv,sdv-pii-qj627,sdv-pii-xs39w,1,10-11-2002,,01/18/2011,06/19/2006,0.880882068,4.239268778,3.687564942,1.814901325,7,1,11000,2,CA,1,0,0,0,0,mobile,0,0,0,0,0,0,0,1,0,1,sdv-pii-1y2sj,1,1,0,1,1,0,1.913140527,1,acquired
14915,CA,49.51476807,-63.37714082,sdv-pii-lojjv,sdv-pii-9ius8,sdv-pii-4k25j,,sdv-pii-elua6,1,12/15/2004,,04-08-2009,06/21/2014,-0.479183767,-1.075088961,13.62720126,4.002125205,10,1,11000,0,CO,1,1,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,0,sdv-pii-0pb3p,0,1,0,0,0,0,1.341892739,1,acquired
14916,CA,39.84982397,-117.4522314,sdv-pii-u2hl5,sdv-pii-htqom,sdv-pii-2q6c3,,sdv-pii-q8agk,0,01-01-2003,,04-05-2004,12/26/2006,2.47493801,9.36355285,14.79238078,6.385326357,0,3,11000,0,MA,0,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,sdv-pii-ipye7,0,0,0,0,0,0,5.95106144,1,acquired
14917,GA,37.88801407,-115.7650918,sdv-pii-agilj,sdv-pii-w9m5r,sdv-pii-1say6,,sdv-pii-fsffn,1,05-10-2005,09/28/2011,09-12-2005,07-05-2014,0.262682963,2.296155135,2.787892553,9.412847463,5,1,11000,3,CA,1,0,0,0,0,mobile,0,1,0,0,0,0,0,0,0,0,sdv-pii-6r2qj,1,0,0,1,0,0,1,1,acquired
14918,CA,53.47718539,-117.3914692,sdv-pii-gletb,sdv-pii-ujkqp,sdv-pii-jthjy,sdv-pii-9iw74,sdv-pii-1wf2w,1,10-02-2000,07-11-2008,03-02-2011,08/13/2009,4.361623234,2.505452779,8.705992565,0.22444501,5,2,11000,2,NY,0,0,0,0,1,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-8rzib,0,1,1,0,1,0,2.733113804,1,acquired
14919,CA,41.03817309,-80.37061507,sdv-pii-4vqir,sdv-pii-3g9rt,sdv-pii-5ya6h,,sdv-pii-92i6l,1,11/15/1999,10/28/2011,01/23/2006,03/27/2012,1.697068932,7.487628107,3.855044946,-0.640376543,16,3,11000,0,CA,1,0,0,0,1,software,0,1,0,0,0,0,0,0,0,0,sdv-pii-cpgu2,0,0,0,0,1,0,2.635130213,0,closed
14920,NY,37.85909641,-77.97609771,sdv-pii-yg8uw,sdv-pii-guoof,sdv-pii-8j3iv,,sdv-pii-06ak8,1,05/27/2000,10-08-2011,06-04-2007,10/23/2007,1.899557884,6.801345894,3.264745977,0.330629942,3,2,11000,1,CA,0,0,0,0,1,software,0,0,0,1,0,0,0,0,0,0,sdv-pii-bm47r,0,0,0,0,0,0,2.818483803,1,closed
14921,NC,38.00931333,-83.64799179,sdv-pii-z0cdd,sdv-pii-oz9xf,sdv-pii-oty3e,sdv-pii-kkhmx,sdv-pii-9vi53,1,11-09-2007,,08-06-2003,04/26/2012,0.212019349,0.889869569,7.199431189,1.48855757,32,6,11000,0,CO,0,0,1,0,0,biotech,1,1,0,0,0,0,0,0,0,1,sdv-pii-fpu1b,1,1,0,0,0,1,3.642019058,1,closed
14922,MA,52.07732367,-74.61767571,sdv-pii-apiwr,sdv-pii-vtrsc,sdv-pii-wplkj,sdv-pii-y9sze,sdv-pii-3kkwf,1,09-09-2006,,10/14/2011,11/23/2012,-0.181088923,-0.367990814,14.54495692,3.780384996,7,1,11000,2,CA,0,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,1,sdv-pii-26z02,0,0,1,1,1,1,2.968147089,1,acquired
14923,CA,29.96941694,-115.6062652,sdv-pii-itopk,sdv-pii-kbepj,sdv-pii-2icfx,,sdv-pii-l0jy9,1,12/25/2005,09/16/2011,02/19/2004,11/14/2005,0.505053651,5.439732915,2.272882711,,2,2,11000,1,CA,0,0,0,0,0,search,0,0,0,0,0,1,0,0,0,1,sdv-pii-60v5d,0,0,0,0,0,0,5.782579727,1,closed
14924,CA,36.55224725,-70.07029286,sdv-pii-nc836,sdv-pii-jw4as,sdv-pii-92wff,sdv-pii-m6a0c,sdv-pii-aqtr0,1,10/24/2006,10/17/2011,06/25/2005,04-08-2010,3.255560835,2.36373123,4.00599629,0.838256445,0,1,7389099,2,MA,1,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-uital,1,0,1,0,0,0,1.414532104,1,acquired
14925,CA,32.58115073,-70.08679882,sdv-pii-kv4rt,sdv-pii-o6vlj,sdv-pii-0p3y4,,sdv-pii-7vvpw,0,10/24/2004,08/19/2011,04/21/2013,02-04-2011,2.967789029,4.094617696,4.088961941,-2.270439204,4,2,11000,3,PA,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-rpq3i,0,1,0,0,0,0,1.576903179,1,acquired
14926,WA,43.28514978,-70.32567996,sdv-pii-bxn1z,sdv-pii-trgsw,sdv-pii-kzgzj,,sdv-pii-ykq2p,1,03-01-2000,09/25/2011,06-01-2010,05/23/2009,0.96534732,6.381298785,11.01084032,,5,1,9762587,1,WA,0,0,0,0,1,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-uowk7,0,1,1,1,0,0,1,0,acquired
14927,CT,37.71775648,-114.6782905,sdv-pii-rqr2b,sdv-pii-8afyu,sdv-pii-51m6e,sdv-pii-xmkqw,sdv-pii-hao4f,1,12/26/1995,,12/19/2006,01/16/2011,6.622439281,7.08169712,4.002381977,3.270032381,13,1,11000,2,CA,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-evd2u,1,0,0,0,1,0,1.362848485,1,acquired
14928,CA,31.54037253,-118.7424269,sdv-pii-nra1i,sdv-pii-9jl4h,sdv-pii-77wlc,,sdv-pii-fgw76,1,09-01-2002,,05/14/2009,03/22/2008,1.694078743,6.370370984,7.341546428,0.741093207,12,2,11000,4,NY,1,0,0,0,0,medical,0,0,0,0,1,0,1,0,0,1,sdv-pii-glc2g,0,0,1,0,0,0,1.794528795,1,closed
14929,CA,37.99228901,-121.5742585,sdv-pii-942av,sdv-pii-73oss,sdv-pii-985wn,sdv-pii-6to8x,sdv-pii-16ed8,1,05/29/2004,,03/26/2007,03/28/2007,3.519355571,3.882458716,2.330923295,4.461603343,3,2,11000,1,CA,0,0,0,0,0,web,0,0,1,0,0,0,0,0,0,0,sdv-pii-q1emg,0,0,1,0,0,0,1.059083524,1,closed
14930,MA,37.16271061,-74.63713799,sdv-pii-24mz8,sdv-pii-u20h3,sdv-pii-rr0de,sdv-pii-pdo4c,sdv-pii-4epg9,1,01/28/2004,10-05-2011,04/20/2007,10/27/2011,-0.279767647,3.610332488,3.39990347,4.554875496,10,4,11000,2,CA,0,0,0,0,1,mobile,1,0,0,1,0,0,0,0,0,0,sdv-pii-mniyc,0,0,0,0,1,0,1.534346525,1,acquired
14931,CA,38.19753746,-116.1399668,sdv-pii-yu3oj,sdv-pii-mlkj5,sdv-pii-q28yw,sdv-pii-y7rez,sdv-pii-c7tt8,1,12/23/2006,,12-05-2007,06/16/2010,2.895071135,1.81027298,9.384997385,4.208745529,3,4,11000,3,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-mvmc0,0,0,0,0,0,0,1,0,closed
14932,CA,40.16774783,-65.01491692,sdv-pii-u55wh,sdv-pii-99j50,sdv-pii-rwyze,,sdv-pii-me7hr,1,02/24/2002,,09-04-2006,04-01-2011,-0.844695545,2.602946436,3.598088727,2.567769289,6,3,11000,1,NY,0,0,0,0,1,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-nic6u,0,0,1,0,0,0,2.388886498,1,acquired
14933,OH,44.54353975,-71.05423399,sdv-pii-sl64b,sdv-pii-g5la7,sdv-pii-bal7t,sdv-pii-zxqt5,sdv-pii-vg5mn,1,02/16/2000,,12-10-2008,02/16/2010,0.528830763,2.554087235,3.184525128,,3,3,11000,0,CA,0,0,0,0,1,web,1,0,0,0,1,0,0,0,0,0,sdv-pii-zh5lh,0,1,0,1,0,0,1.939006009,1,acquired
14934,CA,37.62792165,-62.39432751,sdv-pii-kjgxx,sdv-pii-s2o1f,sdv-pii-b2n92,,sdv-pii-uxja2,1,03/30/2000,08/28/2011,10-09-2008,09-07-2011,1.949765611,-0.05960537,,6.099318851,35,3,11000,2,CA,0,0,0,0,1,advertising,1,0,0,0,0,1,0,0,0,0,sdv-pii-nn5tk,1,0,1,1,0,0,1.330521086,1,acquired
14935,GA,46.53465391,-73.22712727,sdv-pii-gterj,sdv-pii-wt83v,sdv-pii-nx0fi,sdv-pii-opr1e,sdv-pii-zlm11,1,09/28/2003,,11/22/2009,09/25/2009,2.207326505,11.43730332,,4.813674989,7,1,11000,5,NJ,1,0,0,1,0,software,0,0,0,0,1,0,0,0,0,1,sdv-pii-phuko,0,0,0,1,0,0,4.312233611,1,acquired
14936,CA,37.65250614,-65.62144364,sdv-pii-iesim,sdv-pii-0am4e,sdv-pii-041pg,,sdv-pii-5nj37,1,01/30/2009,,02-05-2000,05-02-2010,0.87784486,7.379790245,3.823331788,,20,2,11000,3,TX,0,1,1,0,0,photo_video,1,0,0,0,0,0,0,0,0,1,sdv-pii-seokl,0,1,1,1,1,0,2.601755715,1,acquired
14937,CA,49.69929985,-115.4234847,sdv-pii-8q6vo,sdv-pii-u62jw,sdv-pii-687ip,sdv-pii-93oxv,sdv-pii-ww0ss,0,07-02-2001,,02/15/2008,08/28/2010,5.351178204,-0.018182732,14.39483376,4.965516209,3,1,11000,3,CA,1,1,0,0,1,consulting,0,1,0,0,0,0,0,0,0,1,sdv-pii-4orwf,0,0,1,0,0,0,1.317979561,1,closed
14938,CA,37.91013978,-79.27594635,sdv-pii-se4he,sdv-pii-sqbww,sdv-pii-v1en0,,sdv-pii-1erju,1,04/21/2006,09-03-2011,07-09-2013,07/22/2012,2.985510681,-0.66744458,3.609785474,,9,2,11000,3,CA,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-wz6la,1,0,0,0,0,1,3.331062769,1,acquired
14939,CA,37.89803161,-70.66874404,sdv-pii-9wt3b,sdv-pii-vopxn,sdv-pii-mkzxn,sdv-pii-uav2e,sdv-pii-dgy1z,1,12-01-2003,,01/14/1999,07-12-2009,0.359312143,3.130242582,4.001230356,-1.021567316,0,5,11000,3,CA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-ue2vt,0,0,1,1,1,0,4.00151274,1,closed
14940,WA,39.54945452,-68.50067985,sdv-pii-8hjg3,sdv-pii-73txe,sdv-pii-ixonw,sdv-pii-lczm5,sdv-pii-rltyd,1,08-04-2005,,02-02-2009,10-03-2009,1.846856728,2.373443611,3.685928358,-0.069474902,1,2,11000,3,CA,0,0,1,0,1,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-98pfe,0,0,0,1,0,0,1,1,acquired
14941,TX,44.66279002,-80.88323923,sdv-pii-4369g,sdv-pii-u6yze,sdv-pii-6dmb0,,sdv-pii-g2i9v,1,04/16/2011,10/20/2011,03-08-2008,12/21/2013,-0.861052066,6.297027743,3.351039234,0.433307064,3,1,11000,1,CA,0,0,1,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-7tmeh,0,0,0,1,1,0,1,1,acquired
14942,IL,37.18935389,-65.27330335,sdv-pii-hgei1,sdv-pii-pxzxg,sdv-pii-k25fz,,sdv-pii-lxkr6,1,03-08-2014,,11-01-2004,06/16/2013,0.430924879,-0.212134914,4.045565687,6.968371697,0,2,11000,4,CA,0,0,0,0,0,biotech,1,0,0,0,0,0,0,0,0,0,sdv-pii-x2kug,0,0,0,1,0,0,1.101695969,0,acquired
14943,NJ,32.43308825,-87.71391619,sdv-pii-ac9se,sdv-pii-2hang,sdv-pii-o278p,,sdv-pii-30cx0,1,08/23/2002,,07/23/2012,01-03-2006,2.566337732,8.508539375,3.34000835,4.948548073,7,3,11000,1,NY,1,0,0,0,0,ecommerce,0,0,1,0,0,0,0,0,0,1,sdv-pii-s7ppl,0,1,0,0,0,0,1.013961143,1,closed
14944,CO,43.59544653,-121.5996276,sdv-pii-ctg41,sdv-pii-y50v6,sdv-pii-5ywgs,sdv-pii-0bkjy,sdv-pii-afv9o,1,12/31/2001,09-11-2011,07-11-2004,11-08-2007,0.504857927,1.923355509,2.352238117,3.944243204,5,1,11000,2,CA,1,0,0,0,1,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-c8rwt,0,1,1,1,0,0,3.851065282,1,acquired
14945,CA,50.56671015,-70.45285571,sdv-pii-2e7m7,sdv-pii-4ivpu,sdv-pii-uejlk,sdv-pii-szyi9,sdv-pii-wqc9x,1,08-05-1997,,09/23/2011,01-06-2011,4.370871962,6.922820408,12.39294594,-0.62623901,12,6,11000,3,TX,0,0,0,0,0,network_hosting,0,0,0,1,0,0,0,0,0,1,sdv-pii-pl0oi,0,0,0,0,0,0,1,1,acquired
14946,CA,42.24738126,-104.299948,sdv-pii-bz6gs,sdv-pii-zsn52,sdv-pii-z05cj,,sdv-pii-8e4cm,1,02-07-2006,,04/26/2012,02/19/2010,1.251305452,3.432563398,3.732189064,,11,5,9702987,3,CA,1,0,0,0,1,cleantech,0,0,0,0,0,1,0,0,0,1,sdv-pii-tqgrx,0,1,1,0,1,0,1.585074767,1,acquired
14947,MN,37.27341475,-72.15376024,sdv-pii-okfml,sdv-pii-akzk3,sdv-pii-zhak9,,sdv-pii-5ngz9,1,09/25/2001,09/15/2011,11/24/2009,11/25/2012,1.584940887,15.34585131,13.27631662,,13,3,11000,2,CA,0,0,0,0,1,mobile,0,1,0,0,0,0,0,0,0,0,sdv-pii-6tbr0,0,1,1,1,1,0,1.036257601,1,closed
14948,CA,37.77433433,-120.8472308,sdv-pii-fjz5k,sdv-pii-hezt1,sdv-pii-0i1ut,,sdv-pii-mq9us,0,06/21/2003,,10-08-2006,10/23/2012,1.891164252,2.180878484,1.915030781,,9,3,11000,3,NJ,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-153co,0,1,1,0,1,0,1.170384565,1,acquired
14949,OH,40.32148702,-75.02457339,sdv-pii-sc19s,sdv-pii-d1aw3,sdv-pii-2bm7o,sdv-pii-pjbw8,sdv-pii-v2qgb,1,09/16/2005,,02/22/2010,11/15/2007,0.639728419,4.456814522,9.135810752,2.26007931,18,1,3542220,3,CA,0,1,0,0,0,public_relations,0,1,0,0,0,0,0,0,0,1,sdv-pii-s20ss,0,0,1,0,1,0,1.90288122,1,acquired
14950,CA,37.81676786,-78.50417997,sdv-pii-gb2lj,sdv-pii-ozeqj,sdv-pii-tdcfn,sdv-pii-b4fdn,sdv-pii-ew4jw,1,08/26/2009,09/28/2011,06-12-2007,05-12-2009,5.051384491,1.439380113,,,0,2,11000,3,CO,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-5edg3,0,1,1,0,0,1,1.444056904,1,acquired
14951,CA,42.39965377,-65.87996701,sdv-pii-8iyxn,sdv-pii-um85b,sdv-pii-ve279,,sdv-pii-jr751,1,04-08-2010,,12-06-2009,02-02-2010,1.164758858,3.278982526,,0.476076321,5,1,11000,1,NY,0,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,sdv-pii-8zsn5,0,0,0,0,1,0,2.761372626,1,closed
14952,MA,43.99394793,-74.01887451,sdv-pii-foz4o,sdv-pii-ge2ra,sdv-pii-nzihx,sdv-pii-ifxfd,sdv-pii-9z17u,0,07/13/2008,,08/21/2006,04/28/2009,0.794375328,-0.148804108,3.737546323,-0.17058716,0,2,11000,1,CA,0,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,0,sdv-pii-vxvml,0,0,0,0,1,0,1.527390017,1,acquired
14953,CA,42.50187426,-73.27932658,sdv-pii-kyb8g,sdv-pii-4lbb5,sdv-pii-xnmkd,,sdv-pii-sqnmy,1,07/29/2009,08/26/2011,05-04-2008,02/24/2010,3.837104018,2.906577222,2.534936681,1.633046153,0,3,11000,1,CA,0,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,1,sdv-pii-7t8r3,0,0,0,0,0,0,1.386956598,1,acquired
14954,IL,37.65677867,-66.69536731,sdv-pii-442v3,sdv-pii-wef8q,sdv-pii-mv5t2,sdv-pii-ve3w2,sdv-pii-2i9f8,1,01/31/2001,09-10-2011,08-02-2008,06-12-2007,1.236944092,-0.221284043,9.588173814,4.106058368,2,3,11000,3,CA,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,0,0,sdv-pii-upx1h,0,0,1,1,0,0,3.869468613,1,acquired
14955,CA,37.76065021,-75.80417139,sdv-pii-yhd4o,sdv-pii-yht8p,sdv-pii-52wlv,sdv-pii-8ge91,sdv-pii-ee99c,0,03-04-2010,,01/16/2010,07-03-2008,3.603803082,0.643931022,13.84646159,3.560486508,0,1,11000,2,CA,0,0,0,0,0,semiconductor,0,1,0,0,0,0,0,0,0,0,sdv-pii-01p1d,0,0,0,0,0,0,4.552816865,1,acquired
14956,CA,45.80843052,-68.39766629,sdv-pii-b5u4d,sdv-pii-we506,sdv-pii-ba5mg,sdv-pii-2zgsz,sdv-pii-yd2lj,1,10/21/2010,,10/16/2007,06-07-2013,2.7114695,3.251830867,3.058904276,,9,2,3736110,1,TX,0,0,0,0,0,mobile,1,0,0,0,0,0,0,0,0,0,sdv-pii-4wgx5,0,1,1,1,0,0,1.260224939,1,closed
14957,OR,40.34027639,-62.9018546,sdv-pii-ntrbc,sdv-pii-sof7s,sdv-pii-qa1t1,sdv-pii-nls2u,sdv-pii-ax5pp,1,10-02-2006,,04/19/2004,06/16/2009,0.035355742,0.687912676,8.866136064,0.431838511,14,5,24150543,1,MA,0,0,0,0,1,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-8kwfb,0,1,0,0,0,0,1.386485095,1,acquired
14958,CA,33.99310967,-120.832812,sdv-pii-q2q8r,sdv-pii-ypk1e,sdv-pii-i9qx2,sdv-pii-ot199,sdv-pii-991bq,1,11-11-2012,,05/21/2006,01/29/2014,0.586068926,6.856730641,3.662328902,-2.162787196,0,1,11000,1,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-kid35,0,0,1,0,0,0,1,1,acquired
14959,CA,38.00574575,-120.7435745,sdv-pii-vlg8v,sdv-pii-xsuqb,sdv-pii-afr0i,,sdv-pii-2hhya,1,07/31/2012,,07/29/2011,06/14/2012,3.925229869,2.988844694,2.917573716,2.355659837,4,6,11000,1,MA,0,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,0,sdv-pii-ho22z,0,0,0,0,0,0,2.250316644,1,acquired
14960,CA,38.19805927,-65.92371592,sdv-pii-95ta6,sdv-pii-zb7u7,sdv-pii-i2h2j,sdv-pii-3v3j8,sdv-pii-xbw4p,1,11/28/2009,,01-02-2006,05-10-2010,0.291296829,4.531789402,1.490393432,3.457834136,4,1,11000,2,NY,1,0,0,0,0,health,0,1,0,0,0,0,0,0,0,0,sdv-pii-ktmhx,0,0,1,0,0,0,2.662531932,1,acquired
14961,CA,41.84921063,-77.43694686,sdv-pii-gzyva,sdv-pii-3n71q,sdv-pii-oid7g,sdv-pii-r5ugo,sdv-pii-f6i4t,1,11-07-2009,,03/20/2007,04/20/2009,2.340837263,2.988925629,3.900955252,5.98184303,7,5,11000,3,NJ,0,0,0,0,0,biotech,0,1,0,0,0,0,0,0,0,1,sdv-pii-gbjun,0,0,1,0,1,0,4.319249979,1,closed
14962,CA,35.33930911,-67.82557911,sdv-pii-jcb5s,sdv-pii-bpgzi,sdv-pii-68u85,sdv-pii-wmth8,sdv-pii-gbmk7,1,12/26/2004,,08-02-2012,08-12-2009,2.104997224,0.12707906,3.803900901,1.957123136,1,2,11000,1,CA,0,0,0,0,1,enterprise,1,0,0,0,0,0,0,0,0,1,sdv-pii-c6zwl,0,1,1,0,0,0,3.593553004,1,acquired
14963,MA,41.69159581,-69.60542366,sdv-pii-z7hhs,sdv-pii-6u4x3,sdv-pii-2rho2,sdv-pii-l6tbk,sdv-pii-w60im,1,07/13/2000,10/19/2011,07/19/1996,11/13/2006,0.520483164,1.935125165,3.77496949,4.832552602,5,2,11000,5,MA,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-rj6rs,0,0,0,0,0,0,1.840152591,1,acquired
14964,CA,37.72170879,-74.8216678,sdv-pii-9iycz,sdv-pii-kdcro,sdv-pii-9bt18,,sdv-pii-b24ts,1,10/23/1981,,12-10-2004,04/14/2008,1.211900254,3.697868259,13.49643559,,9,2,11000,6,CA,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,0,sdv-pii-bdpxh,1,0,0,0,0,0,3.346315109,1,acquired
14965,WA,37.72248533,-64.30038336,sdv-pii-dqz3i,sdv-pii-dx3nw,sdv-pii-gwivg,sdv-pii-iph2a,sdv-pii-lg35j,0,07/24/2009,,06-05-2008,08-12-2007,0.231928718,2.841032099,,9.326933025,4,2,11000,2,CA,0,0,0,1,1,ecommerce,1,1,0,0,0,0,0,0,0,1,sdv-pii-olajz,0,0,1,1,1,0,2.867172687,1,acquired
14966,MA,33.52593324,-120.688185,sdv-pii-pb4nm,sdv-pii-3ro7u,sdv-pii-fhh9u,,sdv-pii-evuhc,0,08-09-2004,,07-11-2009,05/25/2007,4.953500695,3.093873316,15.50038569,3.85591412,0,4,11000,3,CA,1,0,0,0,1,social,0,1,0,0,0,1,0,0,0,1,sdv-pii-kzjr1,1,0,1,1,1,1,2.265608587,1,closed
14967,NY,42.92658091,-73.04898583,sdv-pii-nbc2q,sdv-pii-54xmk,sdv-pii-jd1jn,,sdv-pii-qne67,0,07/28/2001,10/23/2011,05/27/2007,09-09-2008,0.855735853,1.498929226,1.8969334,4.471411749,0,4,11000,1,NY,1,0,0,0,0,software,0,0,0,0,0,0,0,0,1,0,sdv-pii-lzmvr,1,0,0,0,0,0,1.86434322,1,acquired
14968,CA,38.22696349,-117.8456753,sdv-pii-iwpwo,sdv-pii-e9zaq,sdv-pii-fisvz,,sdv-pii-5bj7u,1,04-03-2005,,02-07-2011,03/31/2012,-0.105494246,0.490710951,3.9914999,3.287779281,4,2,43357029,1,NY,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-4sjy0,1,0,1,0,0,0,1.488160158,0,acquired
14969,MA,41.66974971,-76.00184894,sdv-pii-05nju,sdv-pii-mzu1f,sdv-pii-k74k0,sdv-pii-cyge6,sdv-pii-d2k70,1,09/29/2000,09-05-2011,09/14/2009,08-08-2009,0.604539838,5.915936376,13.33992311,,10,1,11000,0,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,sdv-pii-0dx57,1,1,0,0,0,0,2.845284429,1,acquired
14970,CA,38.08227004,-120.3779387,sdv-pii-gaizx,sdv-pii-llmsw,sdv-pii-1v0ai,sdv-pii-h9at2,sdv-pii-fbilu,1,08-08-2001,,01/22/2012,06/22/2006,2.843977229,3.001575409,3.89623628,0.748874852,5,3,11000,3,WA,1,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-0np3x,1,1,0,1,0,0,1.711361892,1,closed
14971,CA,38.30022785,-66.50429815,sdv-pii-v4pa2,sdv-pii-hg1qe,sdv-pii-fbu85,sdv-pii-640g7,sdv-pii-upc3t,1,10-07-2000,,12/31/2003,12/30/2007,-0.544543783,-2.165617706,12.75706713,-2.011034383,14,1,11000,3,NY,0,0,0,0,0,web,1,0,0,0,0,0,0,0,0,0,sdv-pii-9p4kr,0,1,0,0,0,0,1.391343702,1,closed
14972,TX,37.62299837,-73.80122139,sdv-pii-hmta5,sdv-pii-yla0w,sdv-pii-xcnlh,sdv-pii-loa5j,sdv-pii-o0o0u,1,05/30/2010,02-12-2013,01-04-2002,03-08-2009,-0.961980144,3.672347459,2.748571569,,3,1,11000,2,CO,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-y6z58,1,0,1,0,1,0,1.417050327,1,acquired
