,Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
1599,1599,NY,37.81506037628607,-117.3112106095801,sdv-pii-e7cfn,sdv-pii-u6yjr,sdv-pii-vi78u,,sdv-pii-1mu8j,1,10/15/2011,09/04/2012,09/15/2005,02/16/2013,1.0830466952777673,6.685138952622563,-0.6603411033366986,4.467302275908607,3,1,11000,2,VA,1,0,0,0,0,network_hosting,1,0,1,0,0,0,0,0,0,0,sdv-pii-6fhw9,0,0,0,0,0,0,1.4451493270032583,1,closed
1600,1600,TX,37.572467439377576,-116.77500984742832,sdv-pii-vc59k,sdv-pii-kysy9,sdv-pii-f3vun,sdv-pii-e007u,sdv-pii-va5wn,1,08/23/2012,11/28/2011,11/18/2009,08/19/2011,3.9020358380832674,9.094880722196741,3.6480368007992965,5.437384204537378,0,2,11000,1,VA,0,0,0,1,0,finance,0,0,0,0,0,0,0,0,0,0,sdv-pii-tqwtv,0,0,0,1,1,0,1.6617617686429824,1,closed
1601,1601,TX,37.4265466755554,-63.68833491135278,sdv-pii-17m3v,sdv-pii-d1iqc,sdv-pii-c7zml,sdv-pii-r3qjm,sdv-pii-88eto,0,10/21/2009,,01/24/2008,05/12/2011,13.045155327651024,8.040040213611839,7.400956923344772,,0,2,11000,1,TX,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,sdv-pii-obaep,1,0,1,1,0,0,1.6546571709461533,1,acquired
1602,1602,CA,42.98314652067963,-65.9751988612505,sdv-pii-dugb4,sdv-pii-4aj9g,sdv-pii-jjhjv,,sdv-pii-dd4e1,0,04/15/2006,,09/26/2009,02/03/2013,1.4788630857575318,7.196060313736228,8.767723086912099,5.249450072124121,0,3,11000,5,MA,0,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-iodv3,1,0,0,0,1,0,6.371591984981203,1,closed
1603,1603,MA,37.70123323729613,-69.97772756401572,sdv-pii-qg8un,sdv-pii-vb14h,sdv-pii-bwdb8,,sdv-pii-tvp3x,0,02/27/2014,10/28/2013,11/20/2008,10/28/2011,3.9259693121285872,11.677657836302808,2.613266567551919,5.282491606454365,4,5,607353,3,CA,0,0,0,0,0,games_video,1,1,0,0,1,0,0,1,0,0,sdv-pii-wvx8v,1,0,0,1,0,0,6.9429236035687545,1,closed
1604,1604,CA,37.080644301892804,-120.08127417241782,sdv-pii-wutal,sdv-pii-c78fq,sdv-pii-h1wse,,sdv-pii-03x24,1,11/13/2006,,07/19/2004,10/09/2008,1.6794975078054097,6.466230457050387,5.897627004572454,,0,2,11000,0,NY,0,1,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-e1hm5,0,1,0,1,1,0,4.965063458410635,1,acquired
1605,1605,CA,31.513741864961734,-68.84854867904903,sdv-pii-gjwvw,sdv-pii-qfckv,sdv-pii-o7i5z,,sdv-pii-ktwnt,1,03/23/2009,,08/02/2006,02/27/2014,0.9216271476062099,4.881719577242203,2.901369129103419,,0,1,11000,1,CA,0,0,1,0,0,advertising,0,0,0,0,0,0,0,0,0,1,sdv-pii-dm0ev,0,0,1,0,0,0,1.3600716095567533,1,acquired
1606,1606,CA,37.0314396168381,-63.37412613401118,sdv-pii-jv403,sdv-pii-ojrmc,sdv-pii-nwpyj,sdv-pii-s275k,sdv-pii-lvjir,0,12/30/2008,11/18/2011,10/19/2005,11/05/2013,7.853135714061603,8.497191249376527,2.974018391545415,5.52206033472976,4,4,11000,5,IN,0,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,0,sdv-pii-97dzv,0,1,0,0,0,0,1.5543306078411998,1,acquired
1607,1607,TX,38.230574642834206,-63.82327941590522,sdv-pii-a2fki,sdv-pii-l0v0j,sdv-pii-s4ika,sdv-pii-x4ss4,sdv-pii-auhbv,0,08/03/2006,12/04/2011,03/20/2006,10/07/2012,1.6014167302888924,6.727998874135075,,4.198981359198964,2,3,11000,2,CA,0,0,1,0,0,games_video,1,1,0,0,0,0,0,0,0,1,sdv-pii-3hfq2,1,0,1,1,0,0,1.4576798143994363,0,closed
1608,1608,CO,35.19623979677554,-117.35377628570582,sdv-pii-9xw28,sdv-pii-1c3te,sdv-pii-sllaj,sdv-pii-bjv1m,sdv-pii-loysq,1,10/21/2008,12/08/2011,06/24/2007,04/04/2010,8.500105996046344,2.798872943659673,,,7,2,11000,0,CA,1,0,0,0,1,web,1,0,0,1,0,0,0,0,0,0,sdv-pii-99avl,1,0,0,1,1,0,5.837147434352715,0,acquired
1609,1609,MA,38.253027782341746,-69.65033368021702,sdv-pii-3he7h,sdv-pii-t6skb,sdv-pii-2i1hq,sdv-pii-fu7lu,sdv-pii-gyrom,0,12/09/2009,10/08/2011,07/12/2008,08/01/2008,1.3686298331570053,4.67737003391648,,,1,1,11000,3,CA,0,0,0,0,0,web,1,0,0,0,0,0,0,0,0,0,sdv-pii-sbtu5,0,0,0,1,0,0,2.426913507033351,1,closed
1610,1610,ME,41.06331349845243,-71.35103192593319,sdv-pii-r2pji,sdv-pii-56hwa,sdv-pii-bdei5,,sdv-pii-6a9wd,0,10/31/2001,09/12/2011,01/31/2011,06/07/2009,3.1964175012219114,8.541612580145287,-8.201098077834068,0.45199390349806334,3,3,28160713,3,WA,1,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,0,sdv-pii-1wqmg,0,0,0,1,1,0,11.17297764375046,1,acquired
1611,1611,WA,38.385388133727396,-65.59560511843408,sdv-pii-inc2c,sdv-pii-q5b75,sdv-pii-eh3uw,,sdv-pii-a347k,0,10/28/2006,,03/13/2007,05/03/2010,2.2177420010483826,10.917664183034066,7.207480043198211,,2,3,11000,3,IL,0,0,0,0,0,health,1,0,0,0,0,0,0,0,0,0,sdv-pii-qnxe6,1,0,1,0,1,0,4.629135154574323,1,closed
1612,1612,CA,36.84975970161474,-59.54737745369506,sdv-pii-ejtsj,sdv-pii-6xjl1,sdv-pii-ss5zl,sdv-pii-8ii9c,sdv-pii-8z49c,1,10/10/2005,11/15/2011,02/23/2011,08/23/2014,1.1180846024915363,-0.392773452448024,9.32442521098163,1.3404999872064218,0,2,11000,3,WA,1,0,0,0,0,software,0,1,0,0,0,0,0,0,0,1,sdv-pii-smh7v,1,0,0,1,1,0,7.501992862843796,1,acquired
1613,1613,CA,37.479409040948205,-114.66517512367501,sdv-pii-pge7i,sdv-pii-knr5z,sdv-pii-ulgee,sdv-pii-67zr3,sdv-pii-251wa,1,05/14/2007,,04/10/2007,10/31/2010,1.3888731696925554,5.771086852722421,4.646302134896347,10.589289579519775,7,3,194120984,1,WA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-1qcjd,0,0,1,0,0,0,2.136757692503056,1,closed
1614,1614,NY,39.524650725744024,-61.13285177324162,sdv-pii-di8kv,sdv-pii-a7b95,sdv-pii-0y0hz,sdv-pii-ocrvr,sdv-pii-evl4n,1,01/11/2006,,07/22/2006,12/08/2013,1.7175211732319469,4.643365402430886,1.3206729517134432,4.697287028686945,0,4,17378193,1,CA,1,0,0,0,0,web,1,0,0,0,0,0,0,0,0,0,sdv-pii-x178c,0,0,0,0,0,0,2.252680533144847,0,acquired
1615,1615,TX,35.13105696796237,-74.62938047946332,sdv-pii-crjdz,sdv-pii-q3926,sdv-pii-bxtau,,sdv-pii-2hw6c,1,08/25/2011,,11/11/2005,08/28/2011,3.4127968364034507,10.130124880131838,3.038476256564752,8.41575741914483,0,2,39318431,1,CA,1,0,0,0,0,web,1,0,0,0,0,0,0,0,0,1,sdv-pii-52s6t,1,0,0,0,1,0,2.4438543378632986,1,closed
1616,1616,IN,43.01535980028393,-65.9795995403853,sdv-pii-96bj3,sdv-pii-vk9cb,sdv-pii-0gj7s,sdv-pii-b8fxi,sdv-pii-qbbua,1,12/07/2013,,12/09/2005,03/28/2011,2.0350401932766666,4.54111818063822,2.0410230153512394,1.3245321013859082,0,1,7137125,1,NY,1,0,0,1,0,advertising,0,0,1,0,0,0,0,0,0,0,sdv-pii-kkaw5,1,0,0,0,0,0,7.583793154731471,1,closed
1617,1617,CO,43.081487587638755,-68.59479708851244,sdv-pii-3n11m,sdv-pii-wxbjy,sdv-pii-mjv54,sdv-pii-pdlst,sdv-pii-hwu2z,0,09/19/2006,,10/04/2008,09/21/2011,2.2485948826640105,0.9063158932779032,,9.881674365314044,4,1,4864082,2,NJ,1,0,0,0,1,advertising,0,0,0,1,1,0,0,0,0,1,sdv-pii-kweu2,1,1,1,1,0,0,5.817037263683801,1,acquired
1618,1618,PA,37.67406945701411,-76.22960035290208,sdv-pii-5dyt0,sdv-pii-x8nvo,sdv-pii-uz9yw,sdv-pii-w0pes,sdv-pii-sdfri,1,09/29/2009,08/29/2013,03/30/2007,05/28/2007,1.7010659789526508,3.844660436887259,4.967419997949945,5.568493472315165,0,4,11000,1,CA,0,0,0,1,0,ecommerce,0,0,0,0,0,0,0,0,0,0,sdv-pii-f1c7k,1,0,0,1,0,0,6.885365893662545,0,closed
1619,1619,CA,37.67001357464223,-116.81389482215985,sdv-pii-o1269,sdv-pii-4kxod,sdv-pii-2uvgf,sdv-pii-h0a8l,sdv-pii-nhdxn,1,11/26/2001,11/14/2011,07/30/2008,04/01/2012,2.528577441954429,9.941651168025505,4.759674831882704,11.591635134987587,0,1,11000,2,CA,0,0,0,0,0,public_relations,1,0,0,0,0,0,0,0,1,0,sdv-pii-umn1o,0,0,1,0,0,0,4.988504163980766,1,closed
1620,1620,CA,37.76940451238155,-79.20887378072939,sdv-pii-dbzco,sdv-pii-3ajb2,sdv-pii-uvfbi,,sdv-pii-vb11z,1,10/13/2010,,09/08/2007,02/02/2012,3.576495294387228,7.60253181746951,,5.553564691420419,4,2,11000,3,WA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-mn9ej,0,0,1,1,0,0,7.0237219905533745,1,closed
1621,1621,MA,38.158413032131605,-114.65879359547422,sdv-pii-ba38j,sdv-pii-7z8xp,sdv-pii-t99po,sdv-pii-izzlk,sdv-pii-vnwby,0,08/27/2008,,04/15/2007,12/19/2008,2.5783987882786104,6.835510349963628,-0.553329333592377,,3,3,1429777,1,WA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-oigaz,1,0,1,1,0,0,1.1118991225079191,1,closed
1622,1622,CA,37.358304311127675,-65.06305384739383,sdv-pii-gysvs,sdv-pii-l8opt,sdv-pii-ui3rm,sdv-pii-festo,sdv-pii-waj87,1,01/10/2006,,11/25/2006,03/16/2013,12.90443319950348,6.732309236063863,,10.589006134010283,0,2,21688685,2,CA,0,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,sdv-pii-nji6a,0,0,1,0,0,0,1.4973095452003684,1,acquired
1623,1623,CA,37.878410229698794,-64.19249640719258,sdv-pii-rnwx2,sdv-pii-4pxxo,sdv-pii-ehivi,sdv-pii-xbrpz,sdv-pii-wrwjj,0,11/30/2004,,09/24/2005,11/04/2006,12.984745243772895,4.365451286553964,3.4620768587467143,4.944246782549624,4,1,11000,3,WA,0,0,1,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-jhi63,1,0,0,1,0,0,4.5511390957782405,1,acquired
1624,1624,CA,42.35140904758797,-86.14912998612328,sdv-pii-3hqkv,sdv-pii-juh8v,sdv-pii-yiz7d,,sdv-pii-bav2h,0,11/16/2005,,01/26/2012,01/15/2004,3.4063506429579546,6.660092299243283,-2.9735146890277897,14.794395206213407,0,2,11000,2,PA,1,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-lsl8l,1,0,0,1,1,0,1.4927830321184041,0,closed
1625,1625,CA,38.17106451061803,-117.13098299829736,sdv-pii-n49a1,sdv-pii-n0hwg,sdv-pii-3n5la,,sdv-pii-9ij02,0,06/20/1998,,04/10/2012,01/05/2014,1.3486013427092916,4.74249326565123,7.755803723545711,0.77265106350431,0,1,6916466,1,CA,0,0,1,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-02ymt,0,0,0,0,0,0,1.1490422591174903,1,acquired
1626,1626,CO,43.78018626354056,-76.3033907412949,sdv-pii-dxbjn,sdv-pii-tws7a,sdv-pii-vg373,,sdv-pii-j00zx,0,12/27/2009,11/11/2011,01/30/2009,12/15/2011,3.503146253717577,7.015664353354548,4.169951489755807,5.940574200029561,4,3,11000,1,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-82m41,1,0,0,0,0,0,6.689330826123738,1,acquired
1627,1627,CO,28.616155647723726,-118.07180336440862,sdv-pii-jwa2d,sdv-pii-r9nbb,sdv-pii-j509u,sdv-pii-qyvnb,sdv-pii-x38k5,0,01/10/2007,11/12/2011,10/14/2007,02/27/2012,20.977836738368836,0.4519297431817364,2.6675765238420244,5.639405079743593,1,1,11000,3,CA,0,0,0,0,1,web,0,0,0,0,1,0,0,0,0,1,sdv-pii-hgesq,1,0,0,1,1,1,4.844709186537264,1,closed
1628,1628,MA,38.031598280465346,-116.21316998305876,sdv-pii-mctnm,sdv-pii-yh4cj,sdv-pii-plz0h,,sdv-pii-owqpk,0,12/02/2011,01/20/2014,10/02/2004,07/31/2010,2.124683596611293,7.5363656342873995,0.8643006368207038,8.884170071556415,0,2,11000,3,NY,0,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,sdv-pii-hsxsi,1,0,1,1,1,0,2.965548853022538,1,closed
1629,1629,CA,37.94839130227555,-120.63009438047564,sdv-pii-34wbz,sdv-pii-u1f4x,sdv-pii-0a5c2,sdv-pii-a1ty8,sdv-pii-q4ewp,1,04/17/2008,11/08/2011,06/29/2011,01/24/2014,1.4416641861151382,7.271241301631129,5.44014054844019,,0,3,11000,1,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-m80rg,1,0,1,1,0,0,4.159375963040425,0,acquired
1630,1630,CA,38.07439967728628,-72.97298904634725,sdv-pii-jtg9h,sdv-pii-oprl1,sdv-pii-t67x2,,sdv-pii-ijqk4,1,07/31/2008,,08/26/2007,08/07/2012,1.5088514611347867,6.086080183115405,1.1648417397335695,7.743648559102672,0,4,11000,4,TN,1,0,1,0,0,games_video,1,0,0,0,1,0,0,1,0,0,sdv-pii-2wz9r,0,0,1,1,0,1,1.356828587846442,1,closed
1631,1631,PA,37.91531591054405,-94.6753527158371,sdv-pii-qubva,sdv-pii-zlosj,sdv-pii-7fjj9,,sdv-pii-78lpw,1,12/27/2010,,11/28/2006,08/08/2009,0.5848937727406129,11.879391315637202,4.897528504112293,16.55487409437726,2,5,11888744,3,CO,1,0,0,0,0,transportation,1,0,0,0,0,0,0,0,0,0,sdv-pii-xdv73,0,0,1,0,1,0,2.0993970072030006,1,closed
1632,1632,MA,38.31273113940891,-63.84533785713359,sdv-pii-smi7w,sdv-pii-4nn86,sdv-pii-btw6c,sdv-pii-qrrkl,sdv-pii-09e1a,1,11/01/2006,,04/17/2003,10/07/2005,1.9682513327759112,15.08309192939992,7.741547954621037,2.8385760405732046,15,3,11000,3,CA,0,0,1,0,0,enterprise,0,0,0,0,0,0,0,0,0,1,sdv-pii-uf7go,0,0,0,1,0,1,4.2679338272766145,1,closed
1633,1633,MA,43.723219116178086,-117.66801337810506,sdv-pii-i429z,sdv-pii-ctmo0,sdv-pii-f9fss,sdv-pii-baz8i,sdv-pii-curl7,1,03/22/2009,10/31/2011,08/27/2008,02/21/2006,3.6382235005579324,3.6788255764562448,4.637322543609434,2.3032204183388414,3,3,18167801,2,CA,0,0,1,0,0,games_video,1,1,0,0,0,0,0,0,0,0,sdv-pii-evebs,1,0,0,1,0,0,5.4212940471504805,0,closed
1634,1634,CA,37.553021186214906,-118.57227549688487,sdv-pii-mzgi2,sdv-pii-rnjec,sdv-pii-2sayo,,sdv-pii-1orea,1,07/13/2009,,07/21/2008,12/15/2011,0.6217494888792241,5.033029840748919,1.1243785414136074,9.631381895064665,7,2,27242698,1,GA,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-hdu2s,0,0,0,0,0,0,2.996829246585587,1,closed
1635,1635,NY,38.49419013134098,-82.52627358666038,sdv-pii-e2wr6,sdv-pii-o29h5,sdv-pii-6q7lt,sdv-pii-emz4k,sdv-pii-2pc1f,1,08/17/2009,,01/05/2005,03/12/2012,2.1106862305759093,8.341311836804525,0.39869299201208286,8.46553212051831,0,2,9769366,3,MA,0,0,0,0,0,web,0,0,1,0,0,0,0,0,0,1,sdv-pii-x9x4j,1,0,1,1,1,0,1.4658420403918013,1,acquired
1636,1636,OH,37.85418435679989,-115.60322653700908,sdv-pii-gawou,sdv-pii-ihtnn,sdv-pii-elrn5,sdv-pii-0ez0t,sdv-pii-zz9oq,0,03/21/2001,11/12/2011,07/29/2005,03/04/2014,1.7662075040017875,13.485813671691725,7.208291521785363,12.553633678703854,11,2,11000,3,MA,0,0,0,1,1,software,1,0,0,0,1,1,0,0,0,0,sdv-pii-npc01,0,0,1,0,0,0,3.266215114442735,0,acquired
1637,1637,GA,53.108290708502594,-79.87560972850537,sdv-pii-kutki,sdv-pii-vmv78,sdv-pii-gxdxo,sdv-pii-t5yz7,sdv-pii-h1kkx,1,11/12/2008,,09/08/2009,07/10/2012,1.690927237728118,6.992181825363767,,1.0724681785167793,2,2,11000,1,CA,1,0,1,0,0,social,0,0,0,0,0,0,0,0,0,0,sdv-pii-gjwcr,0,0,0,0,0,1,3.123527288881135,0,acquired
1638,1638,NY,37.57598618019595,-66.50442282118402,sdv-pii-cp148,sdv-pii-jjv9v,sdv-pii-rchkm,sdv-pii-wu0zp,sdv-pii-3tg89,1,07/25/2013,,08/20/2009,01/31/2012,1.7079835312798308,2.835373583243093,0.07854389969906417,11.74622832824299,0,1,11000,3,CA,1,0,0,0,0,enterprise,1,0,1,0,0,0,0,0,0,0,sdv-pii-ijp9g,1,0,0,1,1,0,1.3905577989346471,1,acquired
1639,1639,CA,32.779800141060925,-68.05139311569808,sdv-pii-lh0d0,sdv-pii-gr4ve,sdv-pii-ztc7t,,sdv-pii-jtfzm,1,08/26/2011,,05/26/2005,05/11/2013,-0.011782983296758198,12.723597405984524,-1.8120170727572291,5.517900688744461,8,2,11000,0,CA,1,0,0,0,0,web,1,0,0,0,0,0,0,0,0,0,sdv-pii-dabi7,0,0,0,1,0,0,1.0,0,closed
1640,1640,CA,42.15428138349611,-120.08629389332475,sdv-pii-o33a4,sdv-pii-c13ve,sdv-pii-vldpn,,sdv-pii-jmsqr,0,02/25/2007,,02/23/2010,12/02/2009,1.34415752523262,5.53684536845371,5.925282536109438,5.242713159219433,5,2,11000,1,CA,0,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,0,sdv-pii-ou1b1,1,0,0,1,1,0,2.7927016962609876,1,acquired
1641,1641,CA,37.837325621397866,-114.96162089334783,sdv-pii-ky1os,sdv-pii-eqs47,sdv-pii-hbtev,,sdv-pii-eejrg,1,04/10/2010,,05/14/2006,10/05/2011,1.2886212456552573,3.073613408007164,2.434097323461789,6.000054922338566,13,4,11000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,1,sdv-pii-685qp,1,0,0,1,0,0,1.5790308718247372,1,acquired
1642,1642,CA,35.05246561175406,-72.41326251618392,sdv-pii-rmee9,sdv-pii-a09j1,sdv-pii-0ls04,,sdv-pii-9qpdj,1,12/12/2005,,12/22/2005,10/13/2012,2.061086969273229,21.8959,3.4350582559321423,5.898153047324126,1,3,11000,6,MA,0,1,1,0,0,semiconductor,0,1,0,0,1,0,0,0,0,1,sdv-pii-vfkke,1,0,0,1,0,0,2.7764213062085115,1,closed
1643,1643,MA,37.50210058133003,-69.18043226032358,sdv-pii-0zdlt,sdv-pii-d3why,sdv-pii-ls1tm,,sdv-pii-iuh5i,1,06/02/2008,03/26/2014,03/10/2006,06/23/2011,14.663663298677115,5.610908463102158,-0.24754267647851225,5.21946114407299,3,1,11000,1,CA,0,0,0,0,1,advertising,1,0,0,0,0,0,0,0,0,0,sdv-pii-jnyjd,1,0,1,0,0,0,3.1254053596942035,0,closed
1644,1644,CA,38.256606194991114,-91.37212687947675,sdv-pii-7pzom,sdv-pii-0pvg0,sdv-pii-4r690,sdv-pii-76lap,sdv-pii-gak2t,1,08/21/2007,07/11/2011,10/25/2005,04/25/2010,1.1672106697247253,6.71354797578305,8.4437978799947,3.8797264593955956,14,3,11000,1,CA,0,0,0,0,0,cleantech,0,0,0,0,0,0,1,0,0,0,sdv-pii-yq1mt,0,0,1,0,0,0,4.492999273589771,1,closed
1645,1645,MA,42.460427045153374,-114.78157605905939,sdv-pii-p617z,sdv-pii-u7zrh,sdv-pii-iezg8,,sdv-pii-22212,0,04/23/1999,,11/03/2010,04/25/2012,3.6465493669059867,2.681333807177147,2.9062055081067992,1.0725357900452617,0,4,13343030,2,TX,0,0,0,0,0,public_relations,0,0,0,0,0,1,0,0,0,0,sdv-pii-f5mqz,0,0,0,1,1,1,7.580207727944837,1,closed
1646,1646,NY,37.47331196328956,-75.80372360060976,sdv-pii-2odd0,sdv-pii-4ypav,sdv-pii-jv62h,,sdv-pii-zevr5,1,03/05/2000,03/17/2014,05/11/2007,01/09/2009,14.049720874218291,11.433104390405276,,10.039528287146364,10,1,41502433,3,NY,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,1,sdv-pii-5zhx1,1,0,0,1,0,1,1.5900347768688565,1,closed
1647,1647,CA,38.289401414009845,-71.29190032574692,sdv-pii-c7zmm,sdv-pii-tci39,sdv-pii-9uby6,,sdv-pii-una9q,1,10/20/2005,09/22/2011,04/30/2005,01/22/2011,2.4404475220904427,1.9869160204366245,8.453526397470991,9.181519926034596,0,2,11000,2,CA,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-fcpp0,1,0,1,1,0,1,8.030270220767866,1,acquired
1648,1648,CA,40.27469153067561,-76.24320021518547,sdv-pii-caefe,sdv-pii-i0z6h,sdv-pii-z2n1p,,sdv-pii-3a5wx,1,10/24/2009,04/18/2012,08/19/2007,03/06/2011,0.6224082403792341,4.461744503719359,6.60714317429329,16.10732828485988,0,4,11000,0,MN,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-k8d1t,0,0,0,1,0,0,8.5931479087797,1,acquired
1649,1649,CA,37.765932277086705,-119.16495672400072,sdv-pii-492pl,sdv-pii-26x59,sdv-pii-lszgl,sdv-pii-49dpm,sdv-pii-ispjy,1,11/28/2008,,01/02/2005,01/27/2014,-0.7719821289435959,3.0159859625030077,3.965446847269385,6.700627212477757,0,3,11000,4,CA,1,0,0,0,0,semiconductor,1,0,0,0,0,0,0,0,0,1,sdv-pii-bde3b,0,0,1,0,0,0,1.4560278109038152,1,acquired
1650,1650,TX,49.834405256874604,-68.95305255346256,sdv-pii-zk9q5,sdv-pii-ych1n,sdv-pii-niq3m,sdv-pii-g9bns,sdv-pii-rnnyt,1,03/26/2013,11/19/2011,09/19/2005,02/15/2011,3.597837996321629,4.134306850519593,,5.51833697586736,3,3,9699546,5,PA,0,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,sdv-pii-qwm6h,0,0,1,0,0,0,7.048848566710511,1,acquired
1651,1651,AR,38.53847276369884,-94.80330608645647,sdv-pii-qfeyb,sdv-pii-wgl9h,sdv-pii-zap56,sdv-pii-blb44,sdv-pii-ndn3l,1,10/20/2013,11/13/2011,08/10/2008,12/22/2004,4.4752888869008425,12.691366249048341,2.653731261542622,5.245548350423583,8,3,34484761,3,CA,0,0,0,0,0,news,0,0,0,0,0,0,0,0,0,0,sdv-pii-oi6p8,1,0,1,1,0,0,5.50742015365325,1,closed
1652,1652,CA,38.30785727668436,-119.56732413559413,sdv-pii-33aif,sdv-pii-4sd7w,sdv-pii-yook4,sdv-pii-rqqc9,sdv-pii-gtmo8,1,05/02/2009,,10/09/2005,03/12/2012,0.7570806879045147,9.339585323485899,2.908813200018738,2.0556098318053206,4,3,11000,1,CA,0,0,0,0,0,network_hosting,1,0,0,0,0,1,0,0,0,1,sdv-pii-45l6o,1,0,0,0,0,0,2.141332836777404,1,acquired
1653,1653,CA,38.339976374782445,-118.61212539172266,sdv-pii-1rtwp,sdv-pii-s4hxp,sdv-pii-5eget,,sdv-pii-bh7yo,0,04/20/2006,,07/17/2012,08/24/2012,4.910211013685399,6.688293337164906,3.6849111848920413,6.228301749543441,17,2,11000,2,IL,0,0,0,0,1,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-g8lg1,0,0,0,1,1,0,4.001373309984467,1,closed
1654,1654,CA,35.23061140490287,-90.25479003555415,sdv-pii-onmy1,sdv-pii-2136l,sdv-pii-4jz9k,,sdv-pii-jmaho,1,12/07/2011,,06/26/2010,07/27/2009,5.047192933665939,6.016312649365461,3.1610364780224622,5.719698835376497,0,1,2660617,1,PA,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-x29ec,0,1,1,0,1,0,1.087822441773375,1,acquired
1655,1655,NY,36.21401182766013,-77.34373172165283,sdv-pii-zheu2,sdv-pii-lgpdn,sdv-pii-i53b2,,sdv-pii-wqc5f,0,05/21/2010,,11/17/2006,05/10/2012,2.248459938013799,4.885668441166123,,5.17980673029417,0,1,11000,1,NM,0,0,0,1,0,ecommerce,1,0,0,0,0,0,0,0,0,1,sdv-pii-2u42x,1,1,1,0,0,0,5.393551712856408,1,acquired
1656,1656,CA,49.38132269214453,-63.404177603892926,sdv-pii-5n4b4,sdv-pii-exiv8,sdv-pii-ne19x,sdv-pii-hfnrx,sdv-pii-6kakv,1,06/03/2013,,12/25/2006,10/24/2012,0.42909885945394616,11.346256491993035,3.6104986543872917,7.767569706258508,27,1,7338953,1,IL,0,1,0,0,0,consulting,0,0,0,0,0,0,0,0,0,0,sdv-pii-dhe2g,1,0,1,1,0,0,2.848126301282077,1,acquired
1657,1657,CA,47.42281252283368,-64.83040565971848,sdv-pii-yrpon,sdv-pii-n47lp,sdv-pii-ag4pl,sdv-pii-zm8x7,sdv-pii-pgj3n,0,05/19/2012,10/01/2011,04/22/2006,02/13/2013,4.347453126651614,6.199427599125974,-0.4480348614796015,4.905690017666929,0,2,14749500,1,CA,0,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,0,sdv-pii-g8wp4,0,0,0,1,0,0,2.893319488686526,1,acquired
1658,1658,TX,34.25528096739514,-77.5489595405985,sdv-pii-y1q7h,sdv-pii-psygn,sdv-pii-3n6an,sdv-pii-ozb0v,sdv-pii-ht8tm,0,01/02/2010,,11/25/2009,01/18/2009,1.503833650851928,8.023542439113168,5.668034138815578,4.8940955829959085,1,3,11000,1,CA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,sdv-pii-ltzbd,0,0,0,1,1,0,1.304179712271213,1,acquired
1659,1659,CA,42.504419478367836,-75.09032067611334,sdv-pii-jsdyj,sdv-pii-1oao4,sdv-pii-uneso,,sdv-pii-sqym9,0,01/04/2010,12/03/2011,10/10/2009,08/18/2006,1.338385909763004,7.671348853896231,5.925143280905594,14.415902832182724,3,1,11000,0,CA,1,0,0,0,1,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-tfj2k,0,0,0,0,0,0,1.4185180374864175,1,acquired
